,query_file,query_type,target_embedding_type,smallest_k_matched
432,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
433,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,image,59
434,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,2125
435,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.txt,alt_0_2_4_llm_fs_single,text,11
436,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,2
437,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,29
438,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.txt,alt_0_2_4_llm_fs_single,image,26
439,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.txt,alt_0_2_4_llm_fs_single,spec,44
440,arcs_p_0_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
441,arcs_p_0_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
442,arcs_p_0_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
443,arcs_p_0_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,2
444,arcs_p_0_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,506
445,POINT_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
446,POINT_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
447,POINT_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
448,POINT_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
449,POINT_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,1
450,multi_layer_circular_m_3_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,2
451,multi_layer_circular_m_3_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
452,multi_layer_circular_m_3_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,4
453,multi_layer_circular_m_3_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,24
454,multi_layer_circular_m_3_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,10
455,gene_annotation_p_4_sw_1_0_s_1_0_query6.txt,alt_0_2_4_llm_fs_single,text,2904
456,gene_annotation_p_4_sw_1_0_s_1_0_query6.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1160
457,gene_annotation_p_4_sw_1_0_s_1_0_query6.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,174
458,gene_annotation_p_4_sw_1_0_s_1_0_query6.txt,alt_0_2_4_llm_fs_single,image,76
459,gene_annotation_p_4_sw_1_0_s_1_0_query6.txt,alt_0_2_4_llm_fs_single,spec,2243
460,LINKING_TRACKS_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,text,91
461,LINKING_TRACKS_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,88
462,LINKING_TRACKS_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
463,LINKING_TRACKS_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,image,8
464,LINKING_TRACKS_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,19
465,heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
466,heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
467,heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,3
468,heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,222
469,heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,82
470,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query1.txt,alt_0_2_4_llm_fs_single,text,111
471,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,31
472,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
473,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query1.txt,alt_0_2_4_llm_fs_single,image,1
474,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query1.txt,alt_0_2_4_llm_fs_single,spec,83
475,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,2
476,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
477,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,5
478,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,122
479,circular-line_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,1104
480,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,text,1
481,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
482,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
483,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,image,1
484,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,spec,493
485,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
486,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,2
487,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,5
488,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.txt,alt_0_2_4_llm_fs_single,image,409
489,multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query.txt,alt_0_2_4_llm_fs_single,spec,832
490,BAR_sw_0_7_s_1_2_cc_3_query.txt,alt_0_2_4_llm_fs_single,text,1
491,BAR_sw_0_7_s_1_2_cc_3_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
492,BAR_sw_0_7_s_1_2_cc_3_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
493,BAR_sw_0_7_s_1_2_cc_3_query.txt,alt_0_2_4_llm_fs_single,image,3
494,BAR_sw_0_7_s_1_2_cc_3_query.txt,alt_0_2_4_llm_fs_single,spec,326
495,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text,72
496,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,54
497,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,11
498,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,image,1
499,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,spec,2850
500,gene_annotation_single_2_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,23
501,gene_annotation_single_2_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,7
502,gene_annotation_single_2_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
503,gene_annotation_single_2_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,40
504,gene_annotation_single_2_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,2565
505,gene_annotation_p_4_sw_1_0_s_1_0_query4.txt,alt_0_2_4_llm_fs_single,text,1595
506,gene_annotation_p_4_sw_1_0_s_1_0_query4.txt,alt_0_2_4_llm_fs_single,text_0_2_4,936
507,gene_annotation_p_4_sw_1_0_s_1_0_query4.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,102
508,gene_annotation_p_4_sw_1_0_s_1_0_query4.txt,alt_0_2_4_llm_fs_single,image,678
509,gene_annotation_p_4_sw_1_0_s_1_0_query4.txt,alt_0_2_4_llm_fs_single,spec,1913
510,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.txt,alt_0_2_4_llm_fs_single,text,14
511,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,4
512,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,9
513,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.txt,alt_0_2_4_llm_fs_single,image,40
514,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.txt,alt_0_2_4_llm_fs_single,spec,47
515,gene_annotation_single_3_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,314
516,gene_annotation_single_3_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,41
517,gene_annotation_single_3_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
518,gene_annotation_single_3_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
519,gene_annotation_single_3_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,2465
520,gene_annotation_p_4_sw_1_0_s_1_0_query5.txt,alt_0_2_4_llm_fs_single,text,2639
521,gene_annotation_p_4_sw_1_0_s_1_0_query5.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1056
522,gene_annotation_p_4_sw_1_0_s_1_0_query5.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,115
523,gene_annotation_p_4_sw_1_0_s_1_0_query5.txt,alt_0_2_4_llm_fs_single,image,520
524,gene_annotation_p_4_sw_1_0_s_1_0_query5.txt,alt_0_2_4_llm_fs_single,spec,1506
525,LINKING_TRACKS_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,text,18
526,LINKING_TRACKS_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,17
527,LINKING_TRACKS_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
528,LINKING_TRACKS_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,image,58
529,LINKING_TRACKS_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,spec,37
530,OVERLAY_TRACKS_BAR_POINT_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
531,OVERLAY_TRACKS_BAR_POINT_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
532,OVERLAY_TRACKS_BAR_POINT_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
533,OVERLAY_TRACKS_BAR_POINT_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
534,OVERLAY_TRACKS_BAR_POINT_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,1
535,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,1
536,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
537,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
538,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,1
539,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,1025
540,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query2.txt,alt_0_2_4_llm_fs_single,text,59
541,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,3
542,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
543,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query2.txt,alt_0_2_4_llm_fs_single,image,1
544,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query2.txt,alt_0_2_4_llm_fs_single,spec,81
545,circular-line_p_0_sw_0_7_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
546,circular-line_p_0_sw_0_7_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,2
547,circular-line_p_0_sw_0_7_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
548,circular-line_p_0_sw_0_7_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,224
549,circular-line_p_0_sw_0_7_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,313
550,circular-point-first_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,15
551,circular-point-first_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,36
552,circular-point-first_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,3
553,circular-point-first_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,7
554,circular-point-first_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,571
555,POINT_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,text,1
556,POINT_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
557,POINT_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
558,POINT_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,image,1
559,POINT_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,spec,160
560,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,1
561,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,2
562,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
563,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,68
564,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,796
565,circulars_p_4_oc_query3.txt,alt_0_2_4_llm_fs_single,text,310
566,circulars_p_4_oc_query3.txt,alt_0_2_4_llm_fs_single,text_0_2_4,233
567,circulars_p_4_oc_query3.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,256
568,circulars_p_4_oc_query3.txt,alt_0_2_4_llm_fs_single,image,74
569,circulars_p_4_oc_query3.txt,alt_0_2_4_llm_fs_single,spec,292
570,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,109
571,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,6
572,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
573,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,17
574,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,2669
575,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text,333
576,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,257
577,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,17
578,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,image,23
579,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,spec,953
580,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,text,757
581,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,446
582,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
583,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,image,101
584,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,1449
585,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,205
586,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,52
587,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,5
588,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,17
589,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,2164
590,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,text,904
591,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,971
592,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,580
593,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,image,509
594,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,spec,309
595,circulars_p_4_oc_query2.txt,alt_0_2_4_llm_fs_single,text,175
596,circulars_p_4_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,194
597,circulars_p_4_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,5
598,circulars_p_4_oc_query2.txt,alt_0_2_4_llm_fs_single,image,144
599,circulars_p_4_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,261
600,BRUSH_sw_1_0_s_1_2_cc_1_query2.txt,alt_0_2_4_llm_fs_single,text,429
601,BRUSH_sw_1_0_s_1_2_cc_1_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,494
602,BRUSH_sw_1_0_s_1_2_cc_1_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,40
603,BRUSH_sw_1_0_s_1_2_cc_1_query2.txt,alt_0_2_4_llm_fs_single,image,30
604,BRUSH_sw_1_0_s_1_2_cc_1_query2.txt,alt_0_2_4_llm_fs_single,spec,22
605,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text,596
606,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,329
607,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,40
608,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,image,79
609,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,2059
610,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,51
611,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,47
612,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
613,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,1
614,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,428
615,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,348
616,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
617,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,4
618,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,6
619,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,33
620,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,167
621,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,198
622,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
623,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
624,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,287
625,multi_layer_circular_m_2_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
626,multi_layer_circular_m_2_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
627,multi_layer_circular_m_2_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
628,multi_layer_circular_m_2_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,4
629,multi_layer_circular_m_2_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,51
630,POINT_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,1
631,POINT_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
632,POINT_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
633,POINT_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,3
634,POINT_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,2
635,VCF_POINT_MUTATIONS_sw_1_2_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,58
636,VCF_POINT_MUTATIONS_sw_1_2_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,130
637,VCF_POINT_MUTATIONS_sw_1_2_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,3
638,VCF_POINT_MUTATIONS_sw_1_2_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,2
639,VCF_POINT_MUTATIONS_sw_1_2_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,215
640,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,31
641,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,52
642,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
643,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,27
644,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,746
645,RECT_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,20
646,RECT_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,5
647,RECT_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
648,RECT_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
649,RECT_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,6
650,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text,404
651,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,355
652,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,8
653,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,image,104
654,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,277
655,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,text,542
656,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,350
