,query_file,query_type,target_embedding_type,smallest_k_matched
557,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query2.png,imgs,text_0_2_4_llm_fs_single,4
558,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query2.png,imgs,image,15
559,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query2.png,imgs,spec,103
560,circulars_p_3_cc_0_query3.png,imgs,text,1
561,circulars_p_3_cc_0_query3.png,imgs,text_0_2_4,1
562,circulars_p_3_cc_0_query3.png,imgs,text_0_2_4_llm_fs_single,10
563,circulars_p_3_cc_0_query3.png,imgs,image,1
564,circulars_p_3_cc_0_query3.png,imgs,spec,720
565,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.png,imgs,text,1748
566,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,1659
567,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,21
568,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
569,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,3123
570,circulars_p_3_cc_0_query2.png,imgs,text,212
571,circulars_p_3_cc_0_query2.png,imgs,text_0_2_4,172
572,circulars_p_3_cc_0_query2.png,imgs,text_0_2_4_llm_fs_single,133
573,circulars_p_3_cc_0_query2.png,imgs,image,20
574,circulars_p_3_cc_0_query2.png,imgs,spec,213
575,overview-landing_oc_query1.png,imgs,text,514
576,overview-landing_oc_query1.png,imgs,text_0_2_4,519
577,overview-landing_oc_query1.png,imgs,text_0_2_4_llm_fs_single,16
578,overview-landing_oc_query1.png,imgs,image,20
579,overview-landing_oc_query1.png,imgs,spec,1212
580,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.png,imgs,text,1
581,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.png,imgs,text_0_2_4,1
582,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.png,imgs,text_0_2_4_llm_fs_single,1
583,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.png,imgs,image,1
584,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.png,imgs,spec,472
585,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.png,imgs,text,307
586,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.png,imgs,text_0_2_4,290
587,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.png,imgs,text_0_2_4_llm_fs_single,175
588,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.png,imgs,image,970
589,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.png,imgs,spec,485
590,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query1.png,imgs,text,7
591,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query1.png,imgs,text_0_2_4,7
592,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query1.png,imgs,text_0_2_4_llm_fs_single,2
593,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query1.png,imgs,image,16
594,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query1.png,imgs,spec,45
595,overview-landing_oc_query3.png,imgs,text,286
596,overview-landing_oc_query3.png,imgs,text_0_2_4,256
597,overview-landing_oc_query3.png,imgs,text_0_2_4_llm_fs_single,301
598,overview-landing_oc_query3.png,imgs,image,124
599,overview-landing_oc_query3.png,imgs,spec,1643
600,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.png,imgs,text,29
601,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.png,imgs,text_0_2_4,29
602,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.png,imgs,text_0_2_4_llm_fs_single,36
603,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.png,imgs,image,151
604,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.png,imgs,spec,2761
605,AREA_sw_1_0_s_0_7_oc_query.png,imgs,text,118
606,AREA_sw_1_0_s_0_7_oc_query.png,imgs,text_0_2_4,82
607,AREA_sw_1_0_s_0_7_oc_query.png,imgs,text_0_2_4_llm_fs_single,3
608,AREA_sw_1_0_s_0_7_oc_query.png,imgs,image,1
609,AREA_sw_1_0_s_0_7_oc_query.png,imgs,spec,921
610,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text,13
611,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,37
612,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,1
613,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.png,imgs,image,1
614,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.png,imgs,spec,450
615,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.png,imgs,text,197
616,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,211
617,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,30
618,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.png,imgs,image,1
619,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.png,imgs,spec,2066
620,BAR_sw_1_0_s_0_7_oc_query.png,imgs,text,1
621,BAR_sw_1_0_s_0_7_oc_query.png,imgs,text_0_2_4,1
622,BAR_sw_1_0_s_0_7_oc_query.png,imgs,text_0_2_4_llm_fs_single,1
623,BAR_sw_1_0_s_0_7_oc_query.png,imgs,image,1
624,BAR_sw_1_0_s_0_7_oc_query.png,imgs,spec,1785
625,gene_annotation_single_6_s_1_0_oc_query.png,imgs,text,11
626,gene_annotation_single_6_s_1_0_oc_query.png,imgs,text_0_2_4,20
627,gene_annotation_single_6_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,15
628,gene_annotation_single_6_s_1_0_oc_query.png,imgs,image,3
629,gene_annotation_single_6_s_1_0_oc_query.png,imgs,spec,2017
630,circulars_p_3_cc_0_query1.png,imgs,text,59
631,circulars_p_3_cc_0_query1.png,imgs,text_0_2_4,74
632,circulars_p_3_cc_0_query1.png,imgs,text_0_2_4_llm_fs_single,11
633,circulars_p_3_cc_0_query1.png,imgs,image,1
634,circulars_p_3_cc_0_query1.png,imgs,spec,247
635,TEXT_sw_0_7_s_0_7_cc_0_query.png,imgs,text,19
636,TEXT_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,22
637,TEXT_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,1
638,TEXT_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
639,TEXT_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,167
640,TEXT_sw_1_2_s_1_2_oc_query.png,imgs,text,33
641,TEXT_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,34
642,TEXT_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,6
643,TEXT_sw_1_2_s_1_2_oc_query.png,imgs,image,1
644,TEXT_sw_1_2_s_1_2_oc_query.png,imgs,spec,252
645,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.png,imgs,text,496
646,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.png,imgs,text_0_2_4,470
647,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.png,imgs,text_0_2_4_llm_fs_single,1
648,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.png,imgs,image,1
649,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.png,imgs,spec,2921
650,overview-landing_oc_query2.png,imgs,text,162
651,overview-landing_oc_query2.png,imgs,text_0_2_4,154
652,overview-landing_oc_query2.png,imgs,text_0_2_4_llm_fs_single,113
653,overview-landing_oc_query2.png,imgs,image,2
654,overview-landing_oc_query2.png,imgs,spec,1251
655,basic-link_p_0_sw_1_2_s_1_0_oc_query.png,imgs,text,1
656,basic-link_p_0_sw_1_2_s_1_0_oc_query.png,imgs,text_0_2_4,2
657,basic-link_p_0_sw_1_2_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,3
658,basic-link_p_0_sw_1_2_s_1_0_oc_query.png,imgs,image,1
659,basic-link_p_0_sw_1_2_s_1_0_oc_query.png,imgs,spec,38
660,BAR_sw_0_7_s_0_7_cc_1_query.png,imgs,text,1
661,BAR_sw_0_7_s_0_7_cc_1_query.png,imgs,text_0_2_4,1
662,BAR_sw_0_7_s_0_7_cc_1_query.png,imgs,text_0_2_4_llm_fs_single,3
663,BAR_sw_0_7_s_0_7_cc_1_query.png,imgs,image,4
664,BAR_sw_0_7_s_0_7_cc_1_query.png,imgs,spec,1028
665,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2.png,imgs,text,352
666,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2.png,imgs,text_0_2_4,323
667,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2.png,imgs,text_0_2_4_llm_fs_single,116
668,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2.png,imgs,image,1188
669,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2.png,imgs,spec,600
670,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text,121
671,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,118
672,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,5
673,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
674,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,648
675,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2.png,imgs,text,1097
676,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2.png,imgs,text_0_2_4,869
677,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2.png,imgs,text_0_2_4_llm_fs_single,470
678,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2.png,imgs,image,121
679,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2.png,imgs,spec,2635
680,gene_annotation_single_5_s_1_0_oc_query.png,imgs,text,331
681,gene_annotation_single_5_s_1_0_oc_query.png,imgs,text_0_2_4,39
682,gene_annotation_single_5_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,182
683,gene_annotation_single_5_s_1_0_oc_query.png,imgs,image,3
684,gene_annotation_single_5_s_1_0_oc_query.png,imgs,spec,2210
685,breast_cancer_sw_2_0_s_1_2_oc_query.png,imgs,text,1020
686,breast_cancer_sw_2_0_s_1_2_oc_query.png,imgs,text_0_2_4,202
687,breast_cancer_sw_2_0_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,369
688,breast_cancer_sw_2_0_s_1_2_oc_query.png,imgs,image,313
689,breast_cancer_sw_2_0_s_1_2_oc_query.png,imgs,spec,1628
690,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.png,imgs,text,33
691,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.png,imgs,text_0_2_4,36
692,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.png,imgs,text_0_2_4_llm_fs_single,2
693,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.png,imgs,image,1
694,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.png,imgs,spec,37
695,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_query.png,imgs,text,253
696,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,394
697,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,1
698,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_query.png,imgs,image,1
699,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_query.png,imgs,spec,897
700,POINT_sw_0_7_s_1_2_cc_1_query.png,imgs,text,10
701,POINT_sw_0_7_s_1_2_cc_1_query.png,imgs,text_0_2_4,10
702,POINT_sw_0_7_s_1_2_cc_1_query.png,imgs,text_0_2_4_llm_fs_single,1
703,POINT_sw_0_7_s_1_2_cc_1_query.png,imgs,image,1
704,POINT_sw_0_7_s_1_2_cc_1_query.png,imgs,spec,1628
705,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.png,imgs,text,146
706,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.png,imgs,text_0_2_4,146
707,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.png,imgs,text_0_2_4_llm_fs_single,1
708,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.png,imgs,image,1
709,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.png,imgs,spec,1070
710,circulars_p_3_cc_0_query4.png,imgs,text,279
711,circulars_p_3_cc_0_query4.png,imgs,text_0_2_4,249
712,circulars_p_3_cc_0_query4.png,imgs,text_0_2_4_llm_fs_single,193
713,circulars_p_3_cc_0_query4.png,imgs,image,45
714,circulars_p_3_cc_0_query4.png,imgs,spec,81
715,responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text,179
716,responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,32
717,responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,5
718,responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
719,responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,79
720,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.png,imgs,text,4
721,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.png,imgs,text_0_2_4,19
722,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.png,imgs,text_0_2_4_llm_fs_single,41
723,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.png,imgs,image,13
724,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.png,imgs,spec,11
725,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text,532
726,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,509
727,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,27
728,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,image,1
729,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,spec,127
730,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.png,imgs,text,556
731,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.png,imgs,text_0_2_4,73
732,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.png,imgs,text_0_2_4_llm_fs_single,32
733,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.png,imgs,image,1
734,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.png,imgs,spec,648
735,multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query.png,imgs,text,664
736,multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,616
737,multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,12
738,multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query.png,imgs,image,1
739,multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query.png,imgs,spec,28
740,multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query.png,imgs,text,152
741,multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,44
742,multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,35
743,multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
744,multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,170
745,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.png,imgs,text,1292
746,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.png,imgs,text_0_2_4,1055
747,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,7
748,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.png,imgs,image,9
749,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.png,imgs,spec,293
750,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.png,imgs,text,161
751,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.png,imgs,text_0_2_4,166
752,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.png,imgs,text_0_2_4_llm_fs_single,1
753,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.png,imgs,image,1
754,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.png,imgs,spec,491
755,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_oc_query.png,imgs,text,3
756,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_oc_query.png,imgs,text_0_2_4,4
757,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_oc_query.png,imgs,text_0_2_4_llm_fs_single,4
758,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_oc_query.png,imgs,image,7
759,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_oc_query.png,imgs,spec,2748
760,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query2.png,imgs,text,273
761,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query2.png,imgs,text_0_2_4,246
762,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query2.png,imgs,text_0_2_4_llm_fs_single,126
763,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query2.png,imgs,image,85
764,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query2.png,imgs,spec,100
765,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.png,imgs,text,1671
766,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.png,imgs,text_0_2_4,1517
767,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.png,imgs,text_0_2_4_llm_fs_single,552
768,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.png,imgs,image,720
769,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.png,imgs,spec,1254
770,circulars_p_4_oc_query2.png,imgs,text,191
771,circulars_p_4_oc_query2.png,imgs,text_0_2_4,167
772,circulars_p_4_oc_query2.png,imgs,text_0_2_4_llm_fs_single,2
773,circulars_p_4_oc_query2.png,imgs,image,1
774,circulars_p_4_oc_query2.png,imgs,spec,550
775,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.png,imgs,text,862
776,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.png,imgs,text_0_2_4,357
777,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.png,imgs,text_0_2_4_llm_fs_single,1
778,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.png,imgs,image,1
779,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.png,imgs,spec,1311
780,BRUSH_sw_1_0_s_1_2_cc_1_query2.png,imgs,text,295
781,BRUSH_sw_1_0_s_1_2_cc_1_query2.png,imgs,text_0_2_4,297
782,BRUSH_sw_1_0_s_1_2_cc_1_query2.png,imgs,text_0_2_4_llm_fs_single,360
783,BRUSH_sw_1_0_s_1_2_cc_1_query2.png,imgs,image,684
784,BRUSH_sw_1_0_s_1_2_cc_1_query2.png,imgs,spec,1522
785,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text,80
786,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,80
787,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,1
788,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
789,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,571
790,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text,138
791,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,2
792,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,3
793,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.png,imgs,image,1
794,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.png,imgs,spec,423
795,POINT_sw_0_7_s_0_7_cc_0_query.png,imgs,text,80
796,POINT_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,61
797,POINT_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,3
798,POINT_sw_0_7_s_0_7_cc_0_query.png,imgs,image,14
799,POINT_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,444
800,multi_layer_circular_m_2_s_2_0_oc_query.png,imgs,text,303
801,multi_layer_circular_m_2_s_2_0_oc_query.png,imgs,text_0_2_4,230
802,multi_layer_circular_m_2_s_2_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,27
803,multi_layer_circular_m_2_s_2_0_oc_query.png,imgs,image,1
804,multi_layer_circular_m_2_s_2_0_oc_query.png,imgs,spec,124
805,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text,171
806,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,167
807,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,110
808,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,image,1
809,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,spec,262
810,POINT_sw_1_0_s_1_0_cc_2_query.png,imgs,text,1
811,POINT_sw_1_0_s_1_0_cc_2_query.png,imgs,text_0_2_4,1
812,POINT_sw_1_0_s_1_0_cc_2_query.png,imgs,text_0_2_4_llm_fs_single,3
813,POINT_sw_1_0_s_1_0_cc_2_query.png,imgs,image,1
814,POINT_sw_1_0_s_1_0_cc_2_query.png,imgs,spec,1995
815,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text,394
816,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,393
817,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,60
818,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
819,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,358
820,circulars_p_4_oc_query3.png,imgs,text,295
821,circulars_p_4_oc_query3.png,imgs,text_0_2_4,273
822,circulars_p_4_oc_query3.png,imgs,text_0_2_4_llm_fs_single,246
823,circulars_p_4_oc_query3.png,imgs,image,74
824,circulars_p_4_oc_query3.png,imgs,spec,335
825,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.png,imgs,text,201
826,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.png,imgs,text_0_2_4,707
827,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,197
828,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.png,imgs,image,1
829,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.png,imgs,spec,1414
830,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.png,imgs,text,1477
831,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.png,imgs,text_0_2_4,1269
832,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.png,imgs,text_0_2_4_llm_fs_single,349
833,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.png,imgs,image,1
834,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.png,imgs,spec,1127
835,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.png,imgs,text,1167
836,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.png,imgs,text_0_2_4,914
837,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.png,imgs,text_0_2_4_llm_fs_single,1
838,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.png,imgs,image,1
839,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.png,imgs,spec,1673
840,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.png,imgs,text,976
841,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.png,imgs,text_0_2_4,614
842,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,8
843,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.png,imgs,image,1
844,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.png,imgs,spec,1320
845,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2.png,imgs,text,1033
846,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2.png,imgs,text_0_2_4,1022
847,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2.png,imgs,text_0_2_4_llm_fs_single,64
848,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2.png,imgs,image,2
849,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2.png,imgs,spec,1136
850,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.png,imgs,text,1
851,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.png,imgs,text_0_2_4,2
852,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,4
853,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.png,imgs,image,28
854,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.png,imgs,spec,5
